Ticket.ID,Ticket.Created,Date.of.Issue,Time.of.Issue,Form,Method,Issue,Caller.ID.Number,Type.of.Call.or.Messge,Advertiser.Business.Number,Zip,Location..Center.point.of.the.Zip.Code.
1000807,05/25/2016 05:05:02 PM +0000,5/25/2016,10:40 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),610-743-3242,Live Voice,NA,76040,"TX 76040
(32.823637, -97.102981)"
1001862,05/25/2016 10:17:02 PM +0000,5/23/2016,8:24 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,440-519-6716,Prerecorded Voice,NA,67213,"KS 67213
(37.668186, -97.362752)"
1106655,07/27/2016 07:50:13 PM +0000,7/27/2016,2:41 PM,Phone,Wired,Telemarketing (including do not call and spoofing),414-623-7525,Prerecorded Voice,NA,6259,"CT 06259
(41.871093, -71.986665)"
1056252,06/27/2016 03:45:16 AM +0000,6/22/2016,4:30 PM,Phone,Wired,Telemarketing (including do not call and spoofing),877-266-8951,Live Voice,NA,4030,"ME 04030
(43.595167, -70.698554)"
1001201,05/25/2016 06:54:54 PM +0000,5/25/2016,1:31 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),865-599-3123,Prerecorded Voice,NA,37716,"TN 37716
(36.098966, -84.15576)"
1002055,05/25/2016 11:13:57 PM +0000,1/27/2016,2:31 p.m.,Phone,Wired,Telemarketing (including do not call and spoofing),800-242-5198,Abandoned Calls,NA,95632,"CA 95632
(38.268736, -121.280389)"
1001792,05/25/2016 09:56:30 PM +0000,5/25/2016,3:53 PM,Phone,Wired,Telemarketing (including do not call and spoofing),781-298-2820,Abandoned Calls,NA,60607,"IL 60607
(41.876104, -87.652727)"
1000425,05/25/2016 02:32:40 PM +0000,5/25/2016,7:51 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Text Message,NA,20878,"MD 20878
(39.114215, -77.239673)"
1107269,07/27/2016 10:57:12 PM +0000,7/27/2016,1:18 p.m.,Phone,Wireless (cell phone/other mobile device),Robocalls,206-212-0074,Prerecorded Voice,NA,6820,"CT 06820
(41.078279, -73.482489)"
1000805,05/25/2016 05:04:50 PM +0000,5/24/2016,11:31 AM,Phone,Wired,Robocalls,786-405-0898,Prerecorded Voice,786-405-0898,41049,"KY 41049
(38.285278, -83.666301)"
1000462,05/25/2016 03:03:53 PM +0000,5/25/2016,9:21 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,718-687-3174,Autodialed Live Voice Call,NA,45231,"OH 45231
(39.244026, -84.540994)"
1026064,06/08/2016 08:50:47 PM +0000,6/8/2016,1:59 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),319-382-2146,Prerecorded Voice,NA,77845,"TX 77845
(30.566966, -96.285591)"
1001318,05/25/2016 07:34:51 PM +0000,5/25/2016,11:00 AM,Phone,Wired,Telemarketing (including do not call and spoofing),718-619-8240,Live Voice,NA,97210,"OR 97210
(45.539466, -122.718669)"
1001136,05/25/2016 06:37:12 PM +0000,5/25/2016,12:25 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),716-442-3215,Prerecorded Voice,NA,37298,"TN 37298
(39.061819, -120.122629)"
1146878,08/18/2016 09:56:00 PM +0000,8/18/2016,1:50 PM,Phone,Wired,Telemarketing (including do not call and spoofing),213-420-6420,Prerecorded Voice,NA,91335,"CA 91335
(34.200868, -118.540634)"
1001124,05/25/2016 06:34:29 PM +0000,5/24/2016,11:29 a.m.,Phone,Wireless (cell phone/other mobile device),Robocalls,256-801-7261,Abandoned Calls,256-801-7261,81632,"CO 81632
(39.650091, -106.647105)"
1002431,05/26/2016 02:43:42 AM +0000,5/25/2016,8:00 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),254-212-7763,Text Message,NA,38583,"TN 38583
(35.950643, -85.462612)"
1182463,09/08/2016 04:48:52 PM +0000,9/8/2016,8:36 AM,Phone,Wired,Robocalls,937-621-3268,Prerecorded Voice,937-621-3268,98177,"WA 98177
(47.743354, -122.370159)"
1001132,05/25/2016 06:35:39 PM +0000,5/25/2016,1:00 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Prerecorded Voice,352-269-1551,34475,"FL 34475
(29.231397, -82.156361)"
1000432,05/25/2016 02:42:37 PM +0000,3/15/2016,NA,Phone,Wired,Robocalls,610-197-5780,Abandoned Calls,NA,18103,"PA 18103
(40.575032, -75.480833)"
1001815,05/25/2016 10:06:10 PM +0000,5/25/2016,10:56 a.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),206-823-3346,Prerecorded Voice,206-823-3346,75152,"TX 75152
(32.4351, -96.683378)"
1182179,09/08/2016 02:53:14 PM +0000,9/8/2016,9:33 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Live Voice,631-353-4488,48047,"MI 48047
(42.675261, -82.77923)"
1002437,05/26/2016 02:45:22 AM +0000,5/18/2016,2:47 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Abandoned Calls,722-206-3194,653,"CT 00653-1605
(17.992983, -66.898712)"
1106559,07/27/2016 07:17:56 PM +0000,7/27/2016,1:54 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),727-919-2344,Live Voice,NA,20175,"VA 20175
(39.073822, -77.586445)"
1001979,05/25/2016 10:45:21 PM +0000,5/25/2016,2:30 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Live Voice,NA,60629,"IL 60629
(41.777061, -87.711565)"
1002329,05/26/2016 01:41:47 AM +0000,5/25/2016,8:03 PM,Phone,Wired,Telemarketing (including do not call and spoofing),801-354-7625,Live Voice,NA,34654,"FL 34654
(28.298415, -82.632092)"
1001129,05/25/2016 06:35:24 PM +0000,5/25/2016,12:08 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Text Message,NA,55604,"MN 55604
(47.907953, -90.338211)"
1107418,07/27/2016 11:59:08 PM +0000,7/27/2016,11:02 AM,Phone,Wired,Telemarketing (including do not call and spoofing),713-581-1487,Live Voice,NA,85119,"AZ 85119
(33.415083, -111.512524)"
1182376,09/08/2016 04:22:35 PM +0000,9/8/2016,10:05 a.m.,Phone,Wireless (cell phone/other mobile device),Robocalls,213-395-9083,Prerecorded Voice,NA,75023,"TX 75023
(33.056173, -96.734404)"
1145067,08/18/2016 02:37:53 AM +0000,8/17/2016,9:23 p.m.,Phone,Wired,Telemarketing (including do not call and spoofing),917-282-8336,Abandoned Calls,917-282-8336,34787,"FL 34787
(28.507431, -81.607023)"
1056072,06/26/2016 09:55:50 PM +0000,6/26/2016,4:30 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,757-217-9958,Prerecorded Voice,NA,15208,"PA 15208
(40.452682, -79.89952)"
1145169,08/18/2016 04:14:09 AM +0000,8/13/2016,2:03 PM,Phone,Wired,Telemarketing (including do not call and spoofing),702-500-0893,Abandoned Calls,NA,0,"CA 00000
(18.113421, -66.163661)"
1106010,07/27/2016 04:15:28 PM +0000,7/27/2016,8:00 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),316-530-8028,Live Voice,NA,94536,"CA 94536
(37.562619, -121.998912)"
1000760,05/25/2016 04:46:30 PM +0000,5/24/2016,9:22 a.m.,Phone,Wired,Robocalls,312-291-4832,Abandoned Calls,NA,6065,"CT 06065
(41.970038, -73.007118)"
1106505,07/27/2016 07:01:55 PM +0000,7/25/2016,3:00 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),321-508-8441,Prerecorded Voice,NA,88201,"NM 88201
(33.539509, -104.430851)"
1001928,05/25/2016 10:31:18 PM +0000,5/25/2016,1:00 PM,Phone,Wired,Robocalls,NA,Autodialed Live Voice Call,NA,23185,"VA 23185
(37.253258, -76.699169)"
1106625,07/27/2016 07:40:14 PM +0000,7/27/2016,1:31 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,714-936-5785,Prerecorded Voice,NA,35207,"AL 35207
(33.562307, -86.819628)"
1145166,08/18/2016 04:11:10 AM +0000,8/17/2016,3:19 PM,Phone,Wired,Telemarketing (including do not call and spoofing),323-809-1112,Abandoned Calls,NA,0,"CA 00000
(18.113421, -66.163661)"
1106208,07/27/2016 05:19:55 PM +0000,7/27/2016,9:10 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),520-463-4133,Prerecorded Voice,NA,85203,"AZ 85203
(33.441182, -111.804203)"
1106102,07/27/2016 04:45:40 PM +0000,7/26/2016,10:32 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),317-559-0215,Abandoned Calls,NA,30022,"GA 30022
(34.029848, -84.246255)"
1028321,06/09/2016 08:56:38 PM +0000,6/9/2016,3:45 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Live Voice,NA,33426,"FL 33426
(26.531179, -80.083391)"
1002558,05/26/2016 04:33:12 AM +0000,5/25/2016,11:30 a.m.,Phone,Wired,Telemarketing (including do not call and spoofing),615-657-6954,Prerecorded Voice,NA,15101,"PA 15101
(40.577237, -79.959745)"
1025454,06/08/2016 05:22:33 PM +0000,6/8/2016,NA,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),800-962-8842,Live Voice,NA,32207,"FL 32207
(30.293003, -81.634444)"
1000422,05/25/2016 02:31:50 PM +0000,5/25/2016,9:25 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),757-296-9814,Prerecorded Voice,NA,28806,"NC 28806
(35.574518, -82.61288)"
1002556,05/26/2016 04:28:02 AM +0000,5/25/2016,7:03 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Text Message,NA,84010,"UT 84010
(40.875793, -111.871601)"
1031430,06/11/2016 05:07:26 PM +0000,6/9/2016,2:03 PM,Phone,Wired,Robocalls,310-363-7813,Prerecorded Voice,310-363-7813,93401,"CA 93401
(35.245417, -120.639108)"
1002042,05/25/2016 11:09:30 PM +0000,5/25/2016,12:48 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),618-216-1501,Prerecorded Voice,618-216-1501,90064,"CA 90064
(34.035932, -118.426899)"
1002274,05/26/2016 01:04:05 AM +0000,5/25/2016,7:15 p.m.,Phone,Wired,Telemarketing (including do not call and spoofing),301-251-3725,Abandoned Calls,301-251-3725,20854,"MD 20854
(39.038266, -77.203413)"
1182185,09/08/2016 02:54:56 PM +0000,9/8/2016,9:51 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),315-355-0209,Prerecorded Voice,NA,10022,"NY 10022
(40.758794, -73.967213)"
1182380,09/08/2016 04:22:54 PM +0000,9/8/2016,11:13 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),215-383-0395,Prerecorded Voice,NA,19119,"PA 19119
(40.05421, -75.188783)"
1000808,05/25/2016 05:05:05 PM +0000,5/25/2016,11:14 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),813-701-3641,Prerecorded Voice,NA,33558,"FL 33558
(28.15362, -82.51729)"
1000721,05/25/2016 04:32:17 PM +0000,5/16/2016,9:30 AM,Phone,Wired,Telemarketing (including do not call and spoofing),312-509-9187,Live Voice,NA,60654,"IL 60654
(41.892485, -87.636354)"
1106330,07/27/2016 06:08:16 PM +0000,7/27/2016,11:30 AM,Phone,Wired,Telemarketing (including do not call and spoofing),NA,Live Voice,NA,38024,"TN 38024
(36.046565, -89.406314)"
1106049,07/27/2016 04:32:59 PM +0000,7/27/2016,11:18 a.m.,Phone,Wireless (cell phone/other mobile device),Robocalls,703-957-1975,Prerecorded Voice,312-509-9125,20005,"DC 20005
(38.904625, -77.031531)"
1106672,07/27/2016 07:54:44 PM +0000,7/27/2016,3:00 PM,Phone,Wired,Robocalls,NA,Prerecorded Voice,206-565-9503,20007,"DC 20007
(38.913807, -77.076816)"
1106557,07/27/2016 07:16:52 PM +0000,7/27/2016,11:05 AM,Phone,Wired,Telemarketing (including do not call and spoofing),619-658-0697,Live Voice,NA,92198,"CA 92198
(32.71576, -117.163817)"
1001189,05/25/2016 06:50:31 PM +0000,5/22/2016,1:00 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Abandoned Calls,213-537-0121,75052,"TX 75052
(32.671978, -97.026752)"
1000730,05/25/2016 04:35:30 PM +0000,5/25/2016,10:49 a.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),319-984-4006,Prerecorded Voice,NA,30319,"GA 30319
(33.877599, -84.335721)"
1001270,05/25/2016 07:21:21 PM +0000,5/25/2016,2:00 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Abandoned Calls,NA,21075,"MD 21075
(39.201354, -76.754291)"
1106391,07/27/2016 06:22:28 PM +0000,7/27/2016,12:08 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),727-919-2344,Prerecorded Voice,NA,77833,"TX 77833
(30.197991, -96.408398)"
1106815,07/27/2016 08:42:05 PM +0000,7/27/2016,3:20 PM,Phone,Wired,Telemarketing (including do not call and spoofing),614-885-6818,Prerecorded Voice,562-716-4056,43085,"OH 43085-3793
(40.081741, -83.004734)"
1106496,07/27/2016 06:59:27 PM +0000,7/27/2016,11:48 AM,Phone,Wired,Telemarketing (including do not call and spoofing),512-212-1289,Live Voice,NA,75028,"TX 75028
(33.03515, -97.060243)"
1182048,09/08/2016 02:05:43 PM +0000,8/2/2016,NA,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Text Message,NA,11756,"NY 11756
(40.725845, -73.517198)"
1001572,05/25/2016 08:46:04 PM +0000,5/25/2016,3:28 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),412-219-6645,Text Message,412-219-6645,15108,"PA 15108-3131
(40.482508, -80.169996)"
1106466,07/27/2016 06:49:36 PM +0000,7/26/2016,11:56 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Prerecorded Voice,202-754-6598,3045,"NH 03045
(43.016934, -71.562731)"
1106116,07/27/2016 04:50:14 PM +0000,7/27/2016,11:30 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),202-873-7986,Live Voice,NA,60544,"IL 60544
(41.618641, -88.194362)"
255343,04/24/2015 06:49:27 PM +0000,NA,NA,Phone,NA,Telemarketing (including do not call and spoofing),NA,NA,NA,None,NA
1182257,09/08/2016 03:26:34 PM +0000,9/8/2016,10:20 AM,Phone,Wired,Telemarketing (including do not call and spoofing),863-840-3026,Prerecorded Voice,863-840-3026,6878,"CT 06878
(41.035826, -73.581839)"
1000845,05/25/2016 05:13:13 PM +0000,5/25/2016,8:45 AM,Phone,Wired,Telemarketing (including do not call and spoofing),858-900-3090,Abandoned Calls,NA,98119,"WA 98119
(47.639264, -122.367721)"
1002304,05/26/2016 01:21:15 AM +0000,5/23/2016,11:48 AM,Phone,Wired,Telemarketing (including do not call and spoofing),903-200-1696,Abandoned Calls,NA,75758,"TX 75758
(32.261679, -95.515713)"
1001633,05/25/2016 09:01:50 PM +0000,5/25/2016,11:49 AM,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),415-236-3604,Live Voice,NA,94061,"CA 94061
(37.462383, -122.234589)"
1145429,08/18/2016 02:23:52 PM +0000,8/18/2016,9:16 AM,Phone,Wired,Robocalls,424-356-2707,Prerecorded Voice,NA,1720,"MA 01720
(42.480623, -71.442053)"
1001543,05/25/2016 08:35:10 PM +0000,5/25/2016,3:30 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,267-678-1750,Prerecorded Voice,NA,19152,"PA 19152
(40.060144, -75.047721)"
1107330,07/27/2016 11:15:18 PM +0000,7/27/2016,4:00 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),360-207-0918,Prerecorded Voice,360-207-0918,63026,"MO 63026
(38.504609, -90.463646)"
1001131,05/25/2016 06:35:27 PM +0000,5/25/2016,1:30 p.m.,Phone,Wireless (cell phone/other mobile device),Robocalls,216-323-2314,Prerecorded Voice,NA,20878,"MD 20878
(39.114215, -77.239673)"
1106733,07/27/2016 08:18:05 PM +0000,7/27/2016,3:15 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),701-369-9109,Text Message,855-500-9005,30030,"GA 30030
(33.771369, -84.292901)"
1001916,05/25/2016 10:28:54 PM +0000,5/25/2016,10:55 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),925-378-3014,Live Voice,NA,94609,"CA 94609
(37.834707, -122.26418)"
1001182,05/25/2016 06:49:34 PM +0000,5/25/2016,10:30 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Abandoned Calls,NA,93035,"CA 93035
(34.183914, -119.220419)"
1000650,05/25/2016 04:08:44 PM +0000,5/25/2016,9:00 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,512-717-5666,Prerecorded Voice,NA,40047,"KY 40047
(38.043331, -85.55897)"
1107120,07/27/2016 10:04:46 PM +0000,7/27/2016,4:46 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),206-769-8487,Live Voice,NA,21218,"MD 21218
(39.328362, -76.60462)"
1001424,05/25/2016 07:57:27 PM +0000,5/25/2016,11:45 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,480-685-9689,Abandoned Calls,NA,85268,"AZ 85268
(33.602949, -111.735232)"
1001710,05/25/2016 09:26:35 PM +0000,5/25/2016,3:15 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),612-282-8385,Prerecorded Voice,NA,55331,"MN 55331
(44.899323, -93.589768)"
1182191,09/08/2016 02:56:59 PM +0000,9/8/2016,NA,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),787-764-6400,Live Voice,787-764-6436,757,"PR 00757
(17.990309, -66.393745)"
1002224,05/26/2016 12:42:01 AM +0000,5/25/2016,5:18 PM,Phone,Wired,Telemarketing (including do not call and spoofing),703-348-4951,Live Voice,NA,23231,"VA 23231
(37.466612, -77.343441)"
1000522,05/25/2016 03:32:58 PM +0000,5/25/2016,10:23 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,610-743-4769,Prerecorded Voice,NA,15601,"PA 15601
(40.306229, -79.536803)"
1106789,07/27/2016 08:33:14 PM +0000,7/27/2016,9:50 AM,Phone,Wired,Telemarketing (including do not call and spoofing),480-568-5335,Abandoned Calls,NA,85082,"AZ 85082-0202
(33.448204, -112.072585)"
1000667,05/25/2016 04:15:48 PM +0000,5/25/2016,9:11 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Live Voice,610-743-3242,80126,"CO 80126
(39.543528, -104.96093)"
1107450,07/28/2016 12:13:59 AM +0000,7/27/2016,3:39 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Live Voice,NA,95131,"CA 95131
(37.387014, -121.8938)"
1000837,05/25/2016 05:10:44 PM +0000,5/25/2016,11:40 AM,Phone,Wired,Telemarketing (including do not call and spoofing),571-210-6599,Live Voice,NA,44131,"OH 44131
(41.384363, -81.658408)"
1000602,05/25/2016 03:57:35 PM +0000,5/24/2016,1:35 PM,Phone,Wired,Telemarketing (including do not call and spoofing),620-784-5952,Live Voice,NA,67330,"KS 67330
(37.169117, -95.313259)"
1105929,07/27/2016 03:36:08 PM +0000,7/26/2016,2:53 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),311-971-1864,Live Voice,NA,78721,"TX 78721
(30.270568, -97.683892)"
1182411,09/08/2016 04:33:20 PM +0000,9/8/2016,11:25 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,629-333-1292,Prerecorded Voice,NA,30507,"GA 30507
(34.255585, -83.773235)"
1000452,05/25/2016 02:53:50 PM +0000,5/23/2016,6:00 PM,Phone,Wired,Telemarketing (including do not call and spoofing),305-823-2345,Live Voice,NA,33029,"FL 33029
(25.998658, -80.400741)"
1000537,05/25/2016 03:38:47 PM +0000,5/25/2016,7:30 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),212-465-9832,Live Voice,NA,92124,"CA 92124
(32.823872, -117.098573)"
1106599,07/27/2016 07:30:33 PM +0000,7/27/2016,2:03 p.m.,Phone,Wired,Telemarketing (including do not call and spoofing),NA,Live Voice,NA,2360,"MA 02360
(41.886602, -70.62855)"
1108026,07/28/2016 03:13:09 PM +0000,7/27/2016,NA,Phone,Wired,Telemarketing (including do not call and spoofing),NA,Live Voice,NA,79912,"TX 79912
(31.849957, -106.542256)"
1000472,05/25/2016 03:15:55 PM +0000,5/25/2016,10:10 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),814-313-0292,Live Voice,NA,15557,"PA 15557
(39.937376, -79.217259)"
1001981,05/25/2016 10:46:11 PM +0000,5/24/2016,8:50 a.m.,Phone,Wired,Robocalls,614-263-1200,Prerecorded Voice,NA,30161,"GA 30161
(34.24829, -85.145809)"
1105761,07/27/2016 12:58:36 PM +0000,7/26/2016,3:04 P.M.,Phone,Wired,Telemarketing (including do not call and spoofing),NA,Live Voice,NA,20901,"MD 20901-1638
(39.03372, -77.013271)"
